segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
1030200730_4,1030200730,19940802,D,3,immigrant,direct,The amendment to the Emergency Immigrant Education Aid program . that I am pleased to cosponsor with Senator GRAHAM . asserts the Federal Governments financial responsibility to assist States with the costs associated with educating illegal [MASK] children . and raises the authorization level of this immigrant education assistance program in order to meet this responsibility .,1.1360500451473854e-07,3.189510877632529e-08,3.800386849661663e-08,1.441469379415139e-07,1.3929721376371162e-08,1.0727738697369205e-08,5.207001549933921e-07,1.8228428189104307e-07
1030200730_4,1030200730,19940802,D,4,immigrant,direct,The amendment to the Emergency Immigrant Education Aid program . that I am pleased to cosponsor with Senator GRAHAM . asserts the Federal Governments financial responsibility to assist States with the costs associated with educating illegal immigrant children . and raises the authorization level of this [MASK] education assistance program in order to meet this responsibility .,6.774446956114843e-05,6.35381911706645e-06,5.8070465456694365e-05,0.00025970005663111806,8.81533014762681e-06,6.050375304766931e-06,0.00018695119069889188,0.00012189139670226723
1030200730_4,1030200730,19940802,D,5,Immigrant,direct,The Emergency [MASK] Education Assistance program was enacted in 1984 to address the 1982 Supreme Court decision .,8.788842387730256e-05,9.888482054520864e-06,3.957497756346129e-05,0.0022648386657238007,0.000294579251203686,2.463943928887602e-06,0.00030800397507846355,3.6639041354646906e-05
1030200730_4,1030200730,19940802,D,6,immigrant,direct,Plyler versus Doe . that stated that illegal [MASK] children are entitled to an education .,4.1225880522688385e-06,9.65305844147224e-07,8.555342674299027e-07,1.4872742895022384e-06,6.759657367183536e-07,3.955508418584941e-07,8.156334843079094e-06,1.988234316741e-06
1030200730_4,1030200730,19940802,D,7,Immigrant,direct,The Emergency [MASK] Education Aid program address the financial impact of educating newly arrived immigrants . both legal and illegal .,9.227934060618281e-05,3.5272660170448944e-05,8.21450084913522e-05,0.0013805165654048324,3.497167199384421e-05,6.285853942245012e-06,0.0008637075661681592,0.0003479198203422129
1030200730_4,1030200730,19940802,D,8,immigrants,direct,The Emergency Immigrant Education Aid program address the financial impact of educating newly arrived [MASK] . both legal and illegal .,1.5609573893016204e-05,6.914923460499267e-07,5.317485829436919e-07,4.4298110424279e-07,2.0268460332317773e-07,5.338765163287462e-07,4.6293207560665905e-05,2.1648095298587577e-06
1030200730_4,1030200730,19940802,D,9,immigrant,direct,When the [MASK] education program was first enacted . lawmakers intended to provide $ 500 per eligible pupil .,1.1750394151022192e-06,1.251884214070742e-07,2.382464714401067e-08,7.621007966918114e-07,3.335841029183939e-05,1.7342942726372712e-07,8.12936264082964e-07,6.028959376180865e-08
950036411_9,950036411,19770331,D,0,migrant,direct,Speaker . the bill itself would extend the authorizations for fiscal 1978 at 115 percent of fiscal 1977 appropriations for the following health service delivery programs : grants to the States for comprehensive health services . hypertension . [MASK] health centers . community health centers . family planning . sudden infant death syndrome . hemophilia treatment centers . the provision of home health services . and title V of the Social Security Act ( maternal and child health and crippled childrens services ) .,0.0022757230326533318,3.5754210330196656e-06,0.0020256706047803164,6.011256482452154e-05,0.00010535030742175877,1.6836416762089357e-05,0.00019711100321728736,2.5339315470773727e-05
950036411_9,950036411,19770331,D,1,migrant,direct,H.R. 4976 makes minor revisions in the authorities for [MASK] health centers . community health centers . family planning research . community mental health centers . and hypertension programs .,0.0011775451712310314,3.825452949968167e-06,0.0005020773969590664,2.3460548618459143e-05,0.00011703766358550638,1.4340784218802582e-05,4.118892684346065e-05,2.025189678533934e-05
950036411_9,950036411,19770331,D,2,Indian,nationality,The bill also contains a series of technical and minor substantive amendments to the Health Professions Educational Assistance Act of 1976 . the Alcohol Abuse and Alcoholism Prevention Treatment . and Rehabilitation Act of 1970 . as amended . the Drug Abuse Office and Treatment Act of 1972 . as amended . the Nurse Training Act of 1975 . the [MASK] Health Care Improvement Act . and the Social Security Amendments.of 1972 .,0.0001514405885245651,1.4692700460727792e-06,0.00012046318443026394,7.93727576819947e-06,0.00011472687765490264,2.381021204200806e-06,0.000103866244899109,5.2525201681419276e-06
930209205_36,930209205,19740401,D,0,migrant,direct,A similar structure is established in the bill to govern the planning . development . and operation of [MASK] health centers .,0.000409275438869372,3.630337232607417e-06,0.00014655356062576175,2.2232416085898876e-05,4.195620203972794e-05,8.168848580680788e-06,3.2980409741867334e-05,1.2304903975746129e-05
930209205_36,930209205,19740401,D,1,Migrant,direct,[MASK] health centers will serve agricultural migratory and seasonal workers and their families .,0.0016615074127912521,5.7347679103259e-05,6.627576658502221e-05,0.00021986184583511204,0.00010444213694427162,8.672909461893141e-05,3.884072430082597e-05,1.5226682080538012e-05
930209205_36,930209205,19740401,D,2,migrant,direct,In addition to essential services . [MASK] health centers must provide environmental health services and accident prevention services .,0.0005582901067100465,5.60469425181509e-06,4.305320544517599e-05,4.065640678163618e-05,2.331350879103411e-05,1.0663137800293043e-05,1.0877578461077064e-05,3.680627924040891e-05
930209205_36,930209205,19740401,D,3,migrant,direct,Grants may also be made to applicants which provide services in areas not served by [MASK] health centers but for which such services are needed for planning . development and provision of essential . supplemental and other services or development of arrangements for the provision of such services .,0.00019358197459951043,2.7148605568072526e-06,8.497087401337922e-05,3.8195314118638635e-05,3.489929804345593e-05,3.333750100864563e-06,1.2334410712355748e-05,1.3002403647988103e-05
930209205_36,930209205,19740401,D,4,Migrant,direct,A National Advisory Council on [MASK] Health Centers is established to revise the program .,0.001068898243829608,9.602599675417878e-07,0.00023169128689914942,4.498304406297393e-05,2.9742077458649874e-05,2.288747054990381e-05,2.2799962607678026e-05,1.8132286641048267e-05
930209205_36,930209205,19740401,D,5,migrants,direct,A separate authorization is established for grants to provide hospital services to [MASK] and seasonal workers and their families .,2.0323343051131815e-05,2.734556437644642e-05,0.00017313405987806618,5.8560093748383224e-05,1.5316432836698368e-05,9.660380783316214e-06,0.00026635537506081164,1.3362632671487518e-05
1010021282_9,1010021282,19890504,D,0,migrant,direct,Additional funding for the community and [MASK] health centers . public hospitals . community mental health centers and drug and alcohol abuse clinics to restore cuts and provide additional health services for minorities and other underserved groups . $ 2 billion in budget authority for AIDS research . treatment . and prevention activities . compared to $ 1.8 billion in the budget resolution and $ 1.3 billion in fiscal year 1989 .,0.005023173987865448,1.8255976783621009e-06,0.0007516240002587438,4.740358781418763e-05,1.9265133232693188e-05,1.5505329429288395e-05,4.509172140387818e-05,3.950759855797514e-05
980167375_2,980167375,19840320,D,0,migrant,direct,This bill will reauthorize most of the health services and health services research programs established under the Public Health Service Act and expiring this year . including the preventive health and health services block grant . the community health centers program . the alcohol . drug abuse . and mental health services block grant . the [MASK] health centers program . projects grants for immunizations . project grants for tuberculosis prevention and control . projects and programs for prevention and control of venereal disease . the National Center for Health Services Research . the National Center for Health Statistics . the family planning programs and those provisions of the PHS Act relating to HMOs which require reauthorization .,0.001507901237346232,2.049484919552924e-06,0.0007576674688607454,4.537332642939873e-05,2.298994513694197e-05,3.099205423495732e-05,0.00010495929018361494,1.3979079994896892e-05
930025505_b001,930025505,19730327,D,0,migrant,direct,It simply extends the life of the following health programs from June 30 . 1973 . to June 30 . 1974 : Health services research and development . health statistics . public health training . [MASK] health . comprehensive health planning .,0.00019353172683622688,8.947907303991087e-07,0.00015448345220647752,1.1125373930553906e-05,7.850605470594019e-05,2.6703514777182136e-06,1.4458171790465713e-05,4.041432839585468e-05
980273164_b001,980273164,19841004,D,0,English,nationality,I intend to monitor these new programs very closely with an eye toward evaluating the types of programs used so that we can assure that we are supporting those types of programs which provide proficiency In [MASK] to students in the most timely . and effective manner possible .,2.1695905161323026e-06,3.5373914215597324e-06,3.0242053981055506e-06,1.292101569561055e-05,7.997075954335742e-06,5.946303645032458e-07,3.7736992908321554e-06,8.600839464634191e-06
990250214_16,990250214,19860916,D,0,migrant,direct,The agreement in . cludes provisions to expand eligibility to include organizations that came into existence in fiscal year 1982 as direct successors to community action agencies and meet all the board composition requirements . specify procedures to review proposed State termination of funding of community action agencies or [MASK] farmworker organizations . authorize the funding of national conferences . newsletters . and collection and dissemination of data about programs funded under the Community Services Block Grant Program as part of training activities .,0.00018935267871711403,6.138365279184654e-06,1.3332231901586056e-05,5.237591904005967e-05,3.0038443583180197e-05,6.283213679125765e-06,6.327201845124364e-05,1.5213513506751042e-05
1070062985_72,1070062985,20010910,D,0,Alien,direct,Within this amount : $ 400 million is for the Local Law Enforcement Block Grant Program . $ 390.5 million is for Violence Against Women ActVAWAprograms . including programs to assist disabled female victims . programs to reduce violence against women on college campuses . and efforts to address domestic and child abuse in rural areas . and $ 265 million is provided for the State Criminal [MASK] Assistance Program which reimburses States for the incarceration costs of criminal aliens .,4.7233574150595814e-05,1.5519190128543414e-05,1.0882025890168734e-05,7.343548077187734e-06,9.952262189472094e-06,6.424190360121429e-06,0.00012771898764185607,0.0006040101870894432
1070062985_72,1070062985,20010910,D,1,aliens,direct,Within this amount : $ 400 million is for the Local Law Enforcement Block Grant Program . $ 390.5 million is for Violence Against Women ActVAWAprograms . including programs to assist disabled female victims . programs to reduce violence against women on college campuses . and efforts to address domestic and child abuse in rural areas . and $ 265 million is provided for the State Criminal Alien Assistance Program which reimburses States for the incarceration costs of criminal [MASK] .,0.0004212422063574195,8.889705350156873e-05,6.241306982701644e-05,9.748220327310264e-05,4.487493424676359e-05,1.2739595149469096e-05,0.0008357166079804301,0.0001651410711929202
950036564_4,950036564,19770331,D,0,migrant,direct,These programs include grants to the States for comprehensive health services . hypertension : [MASK] health centers . community health centers . family planning . sudden infant death syndrome . hemophilia treatment centers . and the provision of home health services .,0.0003074635751545429,6.167982519400539e-06,0.0020899674855172634,0.00010237660899292678,0.00016013957792893052,1.2943855836056173e-05,8.629426883999258e-05,2.571159348008223e-05
1060091076_35,1060091076,19991007,R,0,Alien,direct,The legislation Senator KYL and I are introducing today would actually expand the State Criminal [MASK] Assistance Program by authorizing funding for state and local needs that currently go unmet .,1.53776491060853e-05,1.4967392871767515e-06,2.2205447749001905e-05,1.0312260201317258e-06,2.068300773316878e-06,2.0893485270789824e-06,7.152478701755172e-06,2.727434730331879e-05
1060091076_35,1060091076,19991007,R,1,aliens,direct,Although states receive Federal reimbursement for part of the cost of incarcerating illegal adult [MASK] . the Federal government does not reimburse States or units of local government for expenditures for illegal juvenile aliens .,5.166835762793198e-05,1.2944464060637983e-06,9.295941936215968e-07,5.021312290409696e-07,9.649638741393574e-07,2.7926020607083046e-07,2.104130180669017e-05,2.2025817543180892e-06
1060091076_35,1060091076,19991007,R,2,aliens,direct,Although states receive Federal reimbursement for part of the cost of incarcerating illegal adult aliens . the Federal government does not reimburse States or units of local government for expenditures for illegal juvenile [MASK] .,6.401796417776495e-05,9.468206371820997e-06,8.457145668216981e-06,1.7209058569278568e-06,2.7053395115217427e-06,7.518276561313542e-07,5.100456837681122e-05,1.149574472947279e-05
1060091076_35,1060091076,19991007,R,3,aliens,direct,Nor does it reimburse states and localities for costs associated with processing criminal illegal [MASK] . including court costs . county attorney costs . costs for criminal proceedings that do not involve going to trial . indigent defense costs . and unsupervised probation costs .,1.1801153959822841e-05,0.00013084965758025646,3.0173425784596475e-06,1.4758670658920892e-05,1.6147141650435515e-06,5.652719323734345e-07,8.174095273716375e-05,0.00025341438595205545
1060091076_35,1060091076,19991007,R,4,aliens,direct,Our legislation would authorize the Federal government to reimburse such costs to States and localities that suffer a substantially disproportionate share of the impact of criminal illegal [MASK] on their law enforcement and criminal justice systems .,4.249644553055987e-05,4.133984475629404e-05,6.916298843862023e-06,1.402335965394741e-05,1.2596417491295142e-06,7.504391419388412e-07,0.00010147739521926269,4.814956628251821e-05
1060091076_35,1060091076,19991007,R,5,aliens,direct,It would also authorize additional Federal reimbursement for emergency health services furnished by States and localities to undocumented [MASK] .,2.588478491816204e-05,2.9997245292179286e-06,2.035878787864931e-05,2.4669473077665316e-06,3.876882317399577e-07,8.640361670586572e-08,0.00021335360361263156,1.2996719078728347e-06
1060091076_35,1060091076,19991007,R,6,alien,direct,Reimbursement to States and localities for criminal [MASK] incarceration is woefully underfunded according to the existing limited criteria for SCAAP . which do not take into account the full detention and processing costs for illegal aliens .,0.00047379141324199736,7.403764175251126e-05,7.767836359562352e-05,1.1951377928198781e-05,4.885804810328409e-05,0.00010526841651881114,0.0009429258643649518,0.0007793675176799297
1060091076_35,1060091076,19991007,R,7,aliens,direct,Reimbursement to States and localities for criminal alien incarceration is woefully underfunded according to the existing limited criteria for SCAAP . which do not take into account the full detention and processing costs for illegal [MASK] .,1.7932425180333667e-05,1.3800580745737534e-05,4.008135761068843e-07,1.0821456726262113e-06,7.082596198415558e-07,1.0533265282219872e-07,2.9866801924072206e-05,7.524262855440611e-06
1060091076_35,1060091076,19991007,R,8,immigrants,direct,Nor does the existing SCAAP provide necessary support to local communities for the cost of emergency care for illegal [MASK] . a growing problem in the Southwest . and one exacerbated by the increasingly desperate measures taken by undocumented aliens to cross our border with Mexico .,0.00041116916690953076,1.318097929470241e-05,1.877348404377699e-05,4.399444151204079e-06,1.0770371545731905e-06,1.1694180557242362e-06,9.893483365885913e-05,9.700519512989558e-06
1060091076_35,1060091076,19991007,R,9,aliens,direct,Nor does the existing SCAAP provide necessary support to local communities for the cost of emergency care for illegal immigrants . a growing problem in the Southwest . and one exacerbated by the increasingly desperate measures taken by undocumented [MASK] to cross our border with Mexico .,3.161735730827786e-05,1.3683345969184302e-05,3.827794898825232e-06,5.087164481665241e-06,3.33070897795551e-06,3.2107826086757996e-07,0.00020503481209743768,3.139340151392389e-06
1070083810_65,1070083810,20011115,D,0,Alien,direct,Programs . including programs to assist disabled female victims . programs to reduce violence against women on college campuses . and efforts to address domestic and child abuse in rural areas : and $ 565 million is provided for the State Criminal [MASK] Assistance Program which reimburses States for the incarceration costs of criminal aliens .,3.5016200854443014e-05,1.1166206604684703e-05,9.60199031396769e-06,5.1966740102216136e-06,4.65708853880642e-06,3.830436980933882e-06,7.09376618033275e-05,0.0004475217720028013
1070083810_65,1070083810,20011115,D,1,aliens,direct,Programs . including programs to assist disabled female victims . programs to reduce violence against women on college campuses . and efforts to address domestic and child abuse in rural areas : and $ 565 million is provided for the State Criminal Alien Assistance Program which reimburses States for the incarceration costs of criminal [MASK] .,0.00036672657006420195,7.71425839047879e-05,6.078701699152589e-05,8.760489436099306e-05,3.416239269427024e-05,1.1028988410544116e-05,0.0005311135901138186,0.00014397788618225604
1080068090_10,1080068090,20030721,D,0,Migrant,direct,[MASK] health facilities attempt to offer a broad range of health services to migrant and seasonal farm workers and their dependents .,0.004385883454233408,7.768662726448383e-06,6.758271410944872e-06,3.424431270104833e-05,7.218347309390083e-05,1.7922597180586308e-05,2.0706727809738368e-05,2.701366611290723e-06
1080068090_10,1080068090,20030721,D,1,migrant,direct,Migrant health facilities attempt to offer a broad range of health services to [MASK] and seasonal farm workers and their dependents .,6.604402187804226e-06,1.0620871080391225e-06,1.0297493417965597e-06,1.4973073803048464e-06,9.537303640172468e-07,5.786515657746349e-07,2.4672231120348442e-06,1.5971510265444522e-06
990180385_16,990180385,19860429,D,0,migrant,direct,It provides block grants to States for services and activities and also provides a discretionary fund to support programs addressing the needs of lowincome persons with regard to rural housing . national youth sports . community economic development . [MASK] and seasonal farmworker assistance . and . most recently . community food and nutrition programs .,5.025068821851164e-05,1.8706974515225738e-05,2.765207682386972e-05,6.742781988577917e-05,1.304294892179314e-05,1.4762243154109456e-05,3.344200740684755e-05,1.0088872841151897e-05
910025517_49,910025517,19690421,D,0,Indian children,nat_role,Title I funds also support programs for other special groups of disadvantaged children : $ 45 million is currently being used to strengthen educational services for some 185.000 children of migratory agricultural workers . $ 14 million to serve 32.000 neglected and delinquent children in State institutions . $ 29.8 million to support 96.000 handicapped children in 900 State institutions receiving special and improved services . and $ 9 million to support special programs for 50.000 Indian [MASK] in Bureau of Indian Affairs schools .,1.0046846000477672e-05,4.0044298543762125e-07,1.6069086541392608e-06,5.58589420052158e-07,2.886710035454598e-07,2.4076013005469576e-07,7.044527592370287e-05,2.458906180891063e-07
910025517_49,910025517,19690421,D,1,Indian,nationality,Title I funds also support programs for other special groups of disadvantaged children : $ 45 million is currently being used to strengthen educational services for some 185.000 children of migratory agricultural workers . $ 14 million to serve 32.000 neglected and delinquent children in State institutions . $ 29.8 million to support 96.000 handicapped children in 900 State institutions receiving special and improved services . and $ 9 million to support special programs for 50.000 Indian children in Bureau of [MASK] Affairs schools .,3.9593718526020893e-08,8.137790441509196e-10,1.2896391510253125e-08,1.367523316808672e-09,6.007842001665153e-10,7.676717039828418e-10,1.8544504598594358e-08,1.0115740467497858e-09
1080079317_50,1080079317,20030910,D,0,English,nationality,This amendment would increase funding to State and local education agencies in order to ensure that as many of the 4.6 million children with limited [MASK] skills as possible learn English . develop high levels of academic attainment . and meet the same challenging State academic standards as all children .,2.2535746211360674e-06,5.433290652945288e-07,1.250239023420363e-07,1.2608954875759082e-06,0.0027606231160461903,6.315217433439102e-07,1.5047515944388579e-06,1.0835055945790373e-06
1080079317_50,1080079317,20030910,D,1,English,nationality,This amendment would increase funding to State and local education agencies in order to ensure that as many of the 4.6 million children with limited English skills as possible learn [MASK] . develop high levels of academic attainment . and meet the same challenging State academic standards as all children .,3.98619874886208e-08,3.826007599627701e-08,1.3199331405644443e-08,2.3130409942950791e-07,1.4242910140183085e-07,1.389652615202408e-09,2.0648606380291312e-08,6.354899539928738e-08
1080079317_50,1080079317,20030910,D,2,English,nationality,Title III is a formula grant program that distributes funding to all 50 States based on the number of limited [MASK] proficient .,5.541065547731705e-06,2.7430914997239597e-06,4.566615189105505e-06,1.0335852493881248e-05,1.1585818356252275e-05,1.1812063149818641e-07,0.00016271448112092912,1.2470090041460935e-05
1080079317_50,1080079317,20030910,D,3,immigrant,direct,LEP . and recent [MASK] students .,9.941935786628164e-06,1.6330130165442824e-05,9.298706572735682e-05,0.0001720994187053293,4.2002691770903766e-05,1.3287171896081418e-05,9.76656301645562e-05,6.8096642280579545e-06
1080079317_50,1080079317,20030910,D,4,immigrant,direct,The funds are used for developing effective language acquisition programs . training for bilingual / ESL teachers and regular teachers and educational personnel . parent involvement . and providing services for recently arrived [MASK] students .,2.6373501782472886e-07,7.003123982940451e-07,1.148077330981323e-06,2.099154016832472e-06,3.0594412692153128e-06,1.7273791286243068e-07,2.1874711819691584e-06,8.937200277614465e-07
970156556_60,970156556,19820421,R,0,English,nationality,The new provision in my bill will be immensely helpful in clarifying a target population of students who are the most limited in their ability to speak [MASK] .,6.027140670994413e-07,2.4354173433494e-07,5.030972829445091e-07,7.450279895238054e-07,2.6505044843361247e-06,1.2063389931427082e-07,1.4715094494022196e-06,6.289431553341274e-07
970156556_60,970156556,19820421,R,1,immigrant,direct,Vocational training for [MASK] adults and outofschool youth . training funds for teachers of immigrant students . and bilingual materials development have all proved to be small but effective programs .,7.914530897323857e-07,3.579982148949057e-06,2.52445533988066e-06,1.794811396393925e-06,7.735096687611076e-07,1.002806243377563e-06,7.1620361268287525e-06,1.3154733096598648e-05
970156556_60,970156556,19820421,R,2,immigrant,direct,Vocational training for immigrant adults and outofschool youth . training funds for teachers of [MASK] students . and bilingual materials development have all proved to be small but effective programs .,4.5887068154115696e-06,6.437038791773375e-06,2.0248868167982437e-05,3.9116157495300286e-06,2.3257984139490873e-05,2.6008401619037613e-06,1.4247720173443668e-05,1.3937678886577487e-05
1000132376_b001,1000132376,19871201,R,0,English,nationality,The compromise allows up to 25 percent of the program funds to be used for special alternative instructional programs . such as [MASK] as a second language or structured immersion .,4.317625013072757e-08,2.0064281613940693e-07,3.010996607599736e-08,3.4463832321307564e-07,1.414577042169185e-07,4.2284713508422556e-09,9.351339258500957e-08,3.102745793626127e-08
1000016773_b001,1000016773,19870323,Unknown,0,English,nationality,BILL RICHARDSON . and myself in cosponoring this vital reauthorization bill to ensure that limited [MASK] proficient children receive the assistance they need to learn English so they too . can become productive members of our society .,1.9713309029611992e-07,6.937340799595404e-07,2.99988414553809e-07,7.377092288152198e-07,3.369088290128275e-06,3.098465839457276e-08,2.274163307447452e-06,4.070212071383139e-06
1000016773_b001,1000016773,19870323,Unknown,1,English,nationality,BILL RICHARDSON . and myself in cosponoring this vital reauthorization bill to ensure that limited English proficient children receive the assistance they need to learn [MASK] so they too . can become productive members of our society .,3.8901634979993105e-07,2.6138736757275183e-06,6.149804221422528e-07,9.873715498542879e-06,3.648599886219017e-06,1.2267239668517504e-08,7.595201623189496e-07,4.3420280348982487e-07
950053408_6,950053408,19770504,R,0,migrant,direct,Included are assistance programs for health services research . health statistics . comprehensive public health services . hypertension . [MASK] health . community health centers . medical libraries . cancer control programs . the National Cancer Institute . heart . blood vessel . lung . and blood disease prevention and control programs . the National Heart .,0.0025358148850500584,1.0126593679160578e-06,0.0011245862115174532,3.770862895180471e-05,0.00025155823095701635,1.4713687050971203e-05,4.674755473388359e-05,0.00010449516412336379
1070077803_97,1070077803,20011030,R,0,immigrant,direct,The bill provides $ 516 million to assist in the education of [MASK] and limitedEnglish proficient students .,6.794103910578997e-07,2.5590304630895844e-06,8.199775038519874e-06,8.216309652198106e-06,6.0030703025404364e-05,1.0374826615588972e-06,1.0900746929110028e-05,4.949385584041011e-06
980250062_17,980250062,19840906,R,0,migrant,direct,The Field Program assigns members of the Corps to medically underserved areas . where they provide health services in community and [MASK] health centers . hospitals . and local health departments .,0.0007178597152233124,3.712380930664949e-06,0.00023014014004729688,9.626824976294301e-06,1.9059179976466112e-05,1.474162309023086e-05,0.00012333331687841564,2.653235242178198e-05
980250062_17,980250062,19840906,R,1,migrant,direct,Title IV of H.R. 5602 extends authorizations for community and [MASK] health centers for 4 more years .,0.0030560262966901064,3.888005267072003e-06,0.00018535458366386592,1.3978567949379794e-05,3.329281025798991e-05,2.889806273742579e-05,7.135210034903139e-05,6.1478276620619e-05
930025246_104,930025246,19730327,D,0,migrant,direct,Congress must not allow the executive branch to usurp its legislative power to continue or revise basic authorities under statutory law for Federal assistance for hospital construction or modernization . regional medical programs of vital importance to rural America . community mental health centers and programs to address developmental disabilities . and for medical libraries . allied health training . health services research and development . health statistics . public health training . [MASK] health programs . family planning and population research . and comprehensive health planning .,0.000879349943716079,4.359625108918408e-06,0.0008672064286656678,5.8084347983822227e-05,6.892379315104336e-05,1.407594118063571e-05,8.602887828601524e-05,3.7810885260114446e-05
1010061162_27,1010061162,19890802,D,0,aliens,direct,The Immigration and Reform Control Act of 1986 established a 4year program to offset costs Incurred by State and local governments in providing certain public assistance . public health assistance . and educational services to [MASK] legalized under the law .,0.00015298122889362276,2.641488390509039e-05,1.1693186024785973e-05,9.311246458310052e-07,6.738428965036292e-06,7.992496193764964e-07,4.5881384721724316e-05,9.706468517833855e-07
1000227091_20,1000227091,19880729,D,0,migrant,direct,For millions of our most vulnerable citizens . [MASK] and community health centers are their only potential source of affordable health care .,1.8694492609938607e-05,1.1548031579877716e-06,0.0005729230470024049,1.7427113562007435e-05,1.3398033843259327e-05,1.1505806014611153e-06,3.858823038171977e-05,1.7227604303116095e-06
1000227091_20,1000227091,19880729,D,1,Migrant,direct,[MASK] and Community Health Centers still serve less than onefourth of the countrys 25 million medically underserved residents .,5.954658718110295e-06,5.374554348236416e-07,0.0005110552301630378,1.3492903235601261e-05,9.240162398782559e-06,1.4547421187671716e-06,1.071846236300189e-05,2.1417499738163315e-06
1000227091_20,1000227091,19880729,D,2,migrant,direct,S. 2385 will provide an authorization of $ 48.5 million for [MASK] health centers and $ 440 million for community health centers in fiscal year 1989 .,0.00013110824511386454,9.161346497421619e-06,0.000492207589559257,2.601342748675961e-05,3.1078088795766234e-05,1.4729323993378785e-05,0.00015314549091272056,3.179443228873424e-05
