segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
880110371_46,880110371,19631031,D,2,alien,direct,We find . further . the incredible situation where [MASK] workers are offered better terms and conditions of employment than are afforded our own agricultural workers competing for the same jobs .,0.00012129858077969402,4.628519036486978e-06,2.98926784125797e-06,1.0758797543530818e-05,8.904203423298895e-05,7.980943337315693e-06,6.912961544003338e-05,5.794056505692424e-07
880110371_46,880110371,19631031,D,3,alien,direct,The simple fact is that under the present system an employer can refuse to offer to domestic workers the same terms and conditions that he Is required to offer [MASK] workers .,2.307124486833345e-05,1.7042992112692446e-05,1.90056050541898e-06,3.8469795526907546e-07,2.017546103161294e-05,1.7425631995138247e-06,2.3096292352420278e-05,3.9171391108538955e-06
880110371_46,880110371,19631031,D,4,Mexican workers,nat_role,If the domestic worker refuses to accept the job at less favorable terms . the employer is permitted to bring in Mexican [MASK] who are then afforded the very terms and conditions which were denied to our own workers .,1.8316019122721627e-05,1.8870792700909078e-05,2.026351012318628e-06,3.053678483411204e-07,1.0499957170395646e-05,2.082536411762703e-06,0.0011312072165310383,1.9904080090782372e-06
880110371_46,880110371,19631031,D,5,Mexican workers,nat_role,The legislative history of that law makes it abundantly clear that the Congress did not intend to permit the Secretary of Labor to require . as a condition of obtaining Mexican [MASK] . that all of the same terms and conditions afforded Mexican workers be offered first to domestic workers .,2.453198248986155e-06,0.0010247455211356282,4.418888693180634e-06,5.52795711428189e-07,1.638991670915857e-05,8.932261721383838e-07,0.00011244720371905714,2.032208385571721e-06
880110371_46,880110371,19631031,D,6,Mexican workers,nat_role,The legislative history of that law makes it abundantly clear that the Congress did not intend to permit the Secretary of Labor to require . as a condition of obtaining Mexican workers . that all of the same terms and conditions afforded Mexican [MASK] be offered first to domestic workers .,1.3444146134133916e-06,2.3317556042457e-05,8.529339083906962e-07,1.0506546743727085e-07,5.808937203255482e-06,4.391085610677692e-07,5.233066258369945e-05,4.3685611217370024e-07
880110371_46,880110371,19631031,D,0,alien,direct,With an inexhaustible supply of [MASK] workers at our very borders we find . conversely . that the terms and conditions of employment offered domestic workers not only remain static but In many cases are less favorable than those offered domestic workers in areas where no alien workers are employed .,5.215293276705779e-05,1.2411646821419708e-05,6.4853375079110265e-06,9.512214091955684e-07,0.00011599464778555557,1.9871094991685823e-05,0.00036714435555040836,7.240178092615679e-06
880110371_46,880110371,19631031,D,1,alien,direct,With an inexhaustible supply of alien workers at our very borders we find . conversely . that the terms and conditions of employment offered domestic workers not only remain static but In many cases are less favorable than those offered domestic workers in areas where no [MASK] workers are employed .,7.47106023482047e-05,5.745184353145305e-06,2.1857204046682455e-06,1.7798100770960446e-06,6.850524368928745e-05,7.616667971888091e-06,0.00023397206678055227,1.3830168427375611e-05
880110371_46,880110371,19631031,D,2,alien,direct,We find . further . the incredible situation where [MASK] workers are offered better terms and conditions of employment than are afforded our own agricultural workers competing for the same jobs .,0.00012129856622777879,4.628518581739627e-06,2.9892676138842944e-06,1.0758795724541415e-05,8.904201968107373e-05,7.980942427820992e-06,6.912960816407576e-05,5.794055937258236e-07
880110371_46,880110371,19631031,D,3,alien,direct,The simple fact is that under the present system an employer can refuse to offer to domestic workers the same terms and conditions that he Is required to offer [MASK] workers .,2.307124486833345e-05,1.7042992112692446e-05,1.90056050541898e-06,3.8469795526907546e-07,2.017546103161294e-05,1.7425631995138247e-06,2.3096292352420278e-05,3.9171391108538955e-06
880110371_46,880110371,19631031,D,4,Mexican workers,nat_role,If the domestic worker refuses to accept the job at less favorable terms . the employer is permitted to bring in Mexican [MASK] who are then afforded the very terms and conditions which were denied to our own workers .,1.8316022760700434e-05,1.8870796338887885e-05,2.026351467065979e-06,3.0536790518453927e-07,1.0499959898879752e-05,2.082536866510054e-06,0.001131207449361682,1.990408463825588e-06
880110371_46,880110371,19631031,D,5,Mexican workers,nat_role,The legislative history of that law makes it abundantly clear that the Congress did not intend to permit the Secretary of Labor to require . as a condition of obtaining Mexican [MASK] . that all of the same terms and conditions afforded Mexican workers be offered first to domestic workers .,2.4531987037335057e-06,0.0010247457539662719,4.4188896026753355e-06,5.527958251150267e-07,1.6389920347137377e-05,8.932264563554781e-07,0.00011244722554692999,2.032208840319072e-06
880110371_46,880110371,19631031,D,6,Mexican workers,nat_role,The legislative history of that law makes it abundantly clear that the Congress did not intend to permit the Secretary of Labor to require . as a condition of obtaining Mexican workers . that all of the same terms and conditions afforded Mexican [MASK] be offered first to domestic workers .,1.3444146134133916e-06,2.3317556042457e-05,8.529339083906962e-07,1.0506546743727085e-07,5.808937203255482e-06,4.391085610677692e-07,5.233066258369945e-05,4.3685611217370024e-07
870045698_18,870045698,19610510,D,0,Mexican nationals,nat_role,Department of Labor are required to make surveys during active seasons to determine prevailing wages paid to American workers in each of the activities in which Mexican [MASK] are employed .,6.533183295687195e-06,2.346689825571957e-06,2.208426224115101e-07,3.349144890307798e-07,2.0463572582229972e-05,1.2568195870699128e-06,0.001843155943788588,6.516739858852816e-07
870045698_18,870045698,19610510,D,1,Mexicans,nationality,A study made by the Department of Labor shows that in the great majority of areas where [MASK] have been employed . wages for American workers employed in similar activities have remained virtually unchanged year after year .,1.503656676504761e-05,3.702652065840084e-06,9.80794084171066e-07,2.890589712478686e-06,0.0001508127897977829,1.5707741113146767e-05,0.0004771477833855897,2.423477326374268e-06
870045698_18,870045698,19610510,D,2,Mexicans,nationality,In the Arkansas Delta area . for example . farmers have been paying American workers 30 . 40 . and 50 cents an hour for cotton chopping while at the same time thousand of [MASK] are employed in this activity .,1.8667220501811244e-05,9.73749138211133e-07,7.02636555161007e-07,4.149262053942948e-07,6.230491999303922e-05,1.34874085233605e-06,8.91330128069967e-05,3.1513704357166716e-07
870045698_18,870045698,19610510,D,3,Mexicans,nationality,In California . where average farm wages are among the highest farm wages in the countryabout $ 1.20 per hourthe rate paid to American workers in the Imperial Valley . which is largely dominated by [MASK] . has remained approximately 70 to 75 cents an hour .,6.712026515742764e-05,0.00013620013487525284,3.947821824112907e-05,2.0584255253197625e-05,0.00022846923093311489,1.4509981156152207e-05,0.00010752009984571487,1.8737812297331402e-06
880250487_42,880250487,19640701,R,0,Mexican national,nat_role,It is unfortunate and beyond the growers comprehension that many people think the bracero . or Mexican [MASK] . is recruited or brought into the country at the will and whim of the groweruser .,0.0005456987419165671,8.309417898999527e-05,7.903503865236416e-05,2.2692249331157655e-05,0.0004844237118959427,0.0007932739099487662,0.010580558329820633,9.074014087673277e-05
880250487_42,880250487,19640701,R,1,Mexican national,nat_role,Not until the California Department of Employment has made wage surveys to determine the prevailing rate in the area . and not until the department has determined there are not sufficient domestic agricultural workers available will they certify a need for Mexican [MASK] supplemental workers . and even after a certification is given . domestic agricultural workers have the first opportunity for the work .,7.99793706391938e-05,1.844664257077966e-05,6.8045774241909385e-06,3.4093666272383416e-06,2.454209970892407e-05,2.525639274608693e-06,0.0019625683780759573,1.1559234280866804e-06
880250487_42,880250487,19640701,R,2,Mexican nationals,nat_role,For exampleif a grower has need for 10 workers and he receives a certification for 10 Mexican [MASK] and he pays for their recruitment and transportation to his place of employment . and then 10 domestic workers become available . the grower is required to release his Mexican nationals and employ the domestic workers . provided they are able . willing . and qualified .,2.2669707959721563e-06,1.9753328160732053e-05,1.1205064538444276e-06,1.5631295013918134e-07,1.4931098121451214e-05,6.169759672047803e-07,0.00042165580089204013,7.39158906526427e-07
880250487_42,880250487,19640701,R,3,Mexican nationals,nat_role,For exampleif a grower has need for 10 workers and he receives a certification for 10 Mexican nationals and he pays for their recruitment and transportation to his place of employment . and then 10 domestic workers become available . the grower is required to release his Mexican [MASK] and employ the domestic workers . provided they are able . willing . and qualified .,5.172846431378275e-05,0.002179941860958934,1.0441450285725296e-05,3.2812067729537375e-06,5.283286373014562e-05,8.003904440556653e-06,0.0003563740465324372,1.7358084733132273e-05
870127291_29,870127291,19610908,Unknown,0,Mexican nationals,nat_role,This amendment fails to take into account some of the basic differences between domestic employment and the employment of Mexican [MASK] .,1.8623441064846702e-05,6.388908332155552e-06,7.967605029080005e-07,6.61995670725446e-07,1.3205924915382639e-05,8.908310746846837e-07,0.0015667955158278346,7.154094419092871e-07
870127291_29,870127291,19610908,Unknown,1,Mexican,nationality,The [MASK] farm labor program is designed to provide a supplementary labor force in times of peak labor needs when a sufficient supply of domestic workers is not available .,0.00028122481307946146,1.091251579055097e-05,1.6520476492587477e-05,6.371682684402913e-05,6.881451554363593e-05,1.4591903891414404e-05,0.0031606873963028193,1.4837605704087764e-05
870127291_29,870127291,19610908,Unknown,2,Mexican workers,nat_role,No Mexican [MASK] can be brought in under the program unless the Secretary of Agriculture finds that they are needed .,0.1461317390203476,0.00017509311146568507,7.532430754508823e-05,3.6096625990467146e-06,0.00016791728558018804,0.00026605912717059255,0.006392061244696379,1.0402851330582052e-05
