segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,1,English,nationality,Well . everybody wants to learn to speak [MASK] .,8.642092325317208e-06,1.4264853689383017e-06,4.183375040156534e-06,6.151424713607412e-06,6.459701398853213e-05,4.702199476014357e-06,7.765227564959787e-06,1.6036171928135445e-06
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,2,English,nationality,Some of them speak what we would call broken [MASK] .,0.00022628402803093195,0.00017909679445438087,4.669917325372808e-05,0.000705716956872493,0.00023137693642638624,1.4496170479105785e-05,0.000246118928771466,0.0001440511696273461
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,3,English,nationality,Some of them speak perfect [MASK] .,1.064734419742308e-06,3.8968380522419466e-07,2.267379528575475e-07,2.57265384107086e-07,3.197347098193859e-07,7.036669558146968e-08,1.1797359320553369e-06,4.4044557512279425e-07
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,4,Spanish,nationality,Their children . half of them no longer speak [MASK] ; they speak English .,7.520092140111956e-07,6.149629712126625e-07,1.4520945796903106e-06,6.726343144691782e-07,2.9571733648481313e-06,6.254729782995128e-07,3.0200199034879915e-06,1.2797004274034407e-06
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,5,English,nationality,Their children . half of them no longer speak Spanish ; they speak [MASK] .,9.98886207526084e-07,3.283062710579543e-07,3.8673010749334935e-07,3.202423783932318e-07,2.207837269452284e-06,1.27321072795894e-06,2.2287445062829647e-06,5.054608323007415e-07
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,6,Spanish,nationality,So if you have a worry -- and I have heard you for years -- that somehow speaking [MASK] is going to wreck this country . on the contrary .,8.874665581970476e-06,1.223665435645671e-06,2.7620515083981445e-06,6.854903404018842e-06,3.542532431310974e-05,4.715386126008525e-07,0.00012088241055607796,9.476429113419726e-06
CREC-2016-07-07-pt1-PgH4497_0218_b000,CREC-2016-07-07-pt1-PgH4497_0218,20160707,D,7,Spanish,nationality,Just learn to speak [MASK] and you will feel much better .,5.918183887843043e-06,4.646624063298077e-07,1.345017608400667e-06,5.378628884500358e-06,1.6722460713936016e-05,5.160575824447733e-07,5.833997420268133e-06,7.990934705048858e-07
CREC-2017-06-26-pt1-PgH5169-6_0029_3,CREC-2017-06-26-pt1-PgH5169-6_0029,20170626,D,0,Haitians,nationality,It is why we are so concerned about the temporary protective status of [MASK] -- the 50.000 Haitians who are hardworking Haitians in this country . who are being sent back . who are now here working hard and sending so much money back that is the backbone of the economy of Haiti . who we can not let go back because that country will collapse with them . leaving this country . and being good citizens -- as much as they can be citizens -- yearning for the American Dream .,1.235537274624221e-05,3.645668130047852e-06,2.7607450192590477e-06,3.19055243380717e-06,9.633481568016578e-07,5.830557938679704e-07,0.0003384409355930984,1.6824236581669538e-06
CREC-2017-06-26-pt1-PgH5169-6_0029_3,CREC-2017-06-26-pt1-PgH5169-6_0029,20170626,D,1,Haitians,nationality,It is why we are so concerned about the temporary protective status of Haitians -- the 50.000 [MASK] who are hardworking Haitians in this country . who are being sent back . who are now here working hard and sending so much money back that is the backbone of the economy of Haiti . who we can not let go back because that country will collapse with them . leaving this country . and being good citizens -- as much as they can be citizens -- yearning for the American Dream .,1.368693119729869e-05,2.3565276023873594e-06,4.766856363858096e-06,8.25509414426051e-06,1.9401500139792915e-06,2.732724624365801e-06,0.004371301271021366,2.9972686661494663e-06
CREC-2017-06-26-pt1-PgH5169-6_0029_3,CREC-2017-06-26-pt1-PgH5169-6_0029,20170626,D,2,Haitians,nationality,It is why we are so concerned about the temporary protective status of Haitians -- the 50.000 Haitians who are hardworking [MASK] in this country . who are being sent back . who are now here working hard and sending so much money back that is the backbone of the economy of Haiti . who we can not let go back because that country will collapse with them . leaving this country . and being good citizens -- as much as they can be citizens -- yearning for the American Dream .,0.00016605519340373576,5.874748239875771e-06,4.4140898580735666e-07,2.5210199510183884e-06,1.546380553918425e-05,1.4103472949500429e-06,0.0036035459488630295,5.025593736718292e-07
CREC-2013-06-14-pt1-PgH3594-6_0313_b001,CREC-2013-06-14-pt1-PgH3594-6_0313,20130614,R,0,Afghan,nationality,It will provide refuge to the countless Iraqis and [MASK] civilians that have helped us . and its the right thing to do .,8.885963325155899e-07,7.081638955241942e-07,3.2279690458381083e-06,1.0291192893419066e-06,1.018174089040258e-06,5.216890599513135e-07,0.0006241440423764288,2.946624135802267e-06
CREC-2017-07-19-pt1-PgH5981-4_0001_8,CREC-2017-07-19-pt1-PgH5981-4_0001,20170719,D,0,English,nationality,They were brought here as children and grew up in the United States . went to our schools . played sports with our kids . and they speak [MASK] probably as well as you and I.,7.736147153991624e-07,9.384036161463882e-07,4.4277024358052586e-07,6.582768605767342e-07,8.243018783105072e-07,4.683377596848004e-08,9.864329513220582e-07,5.690785087608674e-07
CREC-2017-07-19-pt1-PgH5981-4_0001_8,CREC-2017-07-19-pt1-PgH5981-4_0001,20170719,D,1,immigrants,direct,They came forward . as they were told to . and we actually reduced the population of undocumented [MASK] . got people on the books . and were able to redeploy our resources elsewhere .,8.875153434928507e-05,8.32738442113623e-05,8.041031833272427e-05,1.4950268223401508e-06,1.3281569408718497e-05,2.0124523416598095e-06,0.00013894039147999138,2.5531398932798766e-06
CREC-2017-07-19-pt1-PgH5981-4_0001_8,CREC-2017-07-19-pt1-PgH5981-4_0001,20170719,D,2,immigrants,direct,Now it appears that the leaders in the Republican Party who do not like the idea of so many [MASK] having legal status are giving the President an ultimatum : deport the DREAMers . or we will sue .,0.0012560738250613213,1.2174118637631182e-05,0.00013209741155151278,1.5627549146302044e-05,0.00018091718084178865,1.6333664461853914e-05,0.0025887181982398033,4.35364454460796e-05
CREC-2017-07-19-pt1-PgH5981-4_0001_8,CREC-2017-07-19-pt1-PgH5981-4_0001,20170719,D,3,immigrants,direct,The Governor of Texas . who is leading the charge . has a very sympathetic judge . and it is up to Jeff Sessions to put up a fight . when he himself has been trying to kill legal status for [MASK] for years .,0.0002786973200272769,5.020933531341143e-05,1.8507198547013104e-05,9.250210496247746e-06,3.440103319007903e-05,1.2537380825961009e-05,0.0003989663964603096,0.00021773349726572633
1040190373_21,1040190373,19960319,R,0,aliens,direct,Chairman . some people may be deprived overseas . but we are not going to let criminals come into our society and commit crimes and not have our Government act upon it and see our jails being filled with illegal [MASK] .,0.007946575060486794,0.0007628790335729718,0.0002460523974150419,1.074828196578892e-05,0.0001040497882058844,6.435952673200518e-05,0.0012053133687004447,8.495495421811938e-05
1030143398_b001,1030143398,19940321,R,0,English,nationality,We know that if they are permitted an easy way out of learning to speak [MASK] . that that will be the worst possible condemnation that this society could put on their heads .,4.37913013229263e-06,9.215020781994099e-07,2.286420567543246e-06,1.964704097190406e-06,1.1748290489776991e-05,1.069424342858838e-06,7.834183634258807e-06,1.234257638316194e-06
1030143398_b001,1030143398,19940321,R,1,English,nationality,The fact is the doorway to economic opportunity . the key to that doorway . is an understanding of [MASK] .,0.0001568548905197531,0.0003249103610869497,9.113227861234918e-05,0.00016400283493567258,0.0004324481124058366,6.584979928447865e-06,0.0002308851107954979,0.009921598248183727
1030143398_b001,1030143398,19940321,R,2,English,nationality,What we are coming to now is the debate as to really what is the best method and how can we use our scarce resources in the best possible way to ensure that the young people that come from different lands . that have [MASK] as their second language . do become part of the American mainstream and have the opportunity that all other Americans have .,1.8681018332245003e-07,1.6128856827890559e-07,1.1562428881006781e-07,3.614170509536052e-07,4.2308582237637893e-07,1.7934281970610755e-07,5.742660960095236e-07,1.7465276869188529e-07
1030143398_b001,1030143398,19940321,R,3,English,nationality,I would suggest to my colleagues on the other side of the aisle . who are well intended in this . and to my follow Americans who are listening today or reading this is the CONGRESSIONAL RECORD . that [MASK] immersion . making sure that every student is able to speak the English language by not giving that student an easy way out in .earning other things without having to learn English . that the best thing we can do for that student is to not give them that easy way out .,6.594882052013418e-06,5.0351636673440225e-06,1.8065646827380988e-06,4.6827040023345035e-06,2.9842240110156126e-06,1.4439556252909824e-06,5.118838089401834e-05,0.00010312577069271356
1030143398_b001,1030143398,19940321,R,4,English,nationality,I would suggest to my colleagues on the other side of the aisle . who are well intended in this . and to my follow Americans who are listening today or reading this is the CONGRESSIONAL RECORD . that English immersion . making sure that every student is able to speak the [MASK] language by not giving that student an easy way out in .earning other things without having to learn English . that the best thing we can do for that student is to not give them that easy way out .,1.766211198628298e-06,4.84448150928074e-07,2.0288558744141483e-07,6.724440595462511e-07,1.550032538943924e-05,2.3341095811701962e-07,5.9247111494187266e-05,8.944544447331282e-07
1030143398_b001,1030143398,19940321,R,5,English,nationality,I would suggest to my colleagues on the other side of the aisle . who are well intended in this . and to my follow Americans who are listening today or reading this is the CONGRESSIONAL RECORD . that English immersion . making sure that every student is able to speak the English language by not giving that student an easy way out in .earning other things without having to learn [MASK] . that the best thing we can do for that student is to not give them that easy way out .,2.166653757740278e-06,6.661617135250708e-06,1.5979240970409592e-06,2.1258447304717265e-06,2.141135701094754e-05,6.367341711666086e-07,6.3197458075592294e-06,2.1829225715919165e-06
1030143398_b001,1030143398,19940321,R,6,English,nationality,Learning [MASK] is a prorequisite to enjoying the freedom we have here in America .,3.646014738478698e-05,2.1996838768245652e-06,1.3899751820645179e-06,1.4174941497913096e-05,3.793283394770697e-05,1.0558829899309785e-06,5.180943389859749e-06,1.104132752516307e-05
1030143398_b001,1030143398,19940321,R,7,English,nationality,The two things that keep us together as a Nation is the love of liberty and the [MASK] language .,3.275413837400265e-05,4.370291662780801e-06,1.755785206114524e-06,3.092783299507573e-05,0.0004604082787409425,5.136814138495538e-07,8.287011587526649e-05,3.4859058359870687e-06
1030143398_b001,1030143398,19940321,R,8,English,nationality,I would suggest that the bilingual program does not enable students to achieve proficiency in the [MASK] language .,4.897429334960179e-06,1.7570234831509879e-06,4.090033769443835e-07,2.957659489766229e-06,2.3277289074030705e-05,5.314751092555525e-07,4.4089407310821116e-05,4.8589536163490266e-06
1100055578_396,1100055578,20070606,R,0,immigrants,direct,Its our livelihood that s being dragged down as wages are depressed and anchored down by a constant influx of [MASK] . mostly illegal . some with Hi B visas . who will work for a pittance .,0.00028746845782734454,0.0025801765732467175,0.001595666166394949,5.020058961235918e-05,0.00015647467807866633,0.00011248970258748159,0.0011603068560361862,0.0001429968688171357
CREC-2017-12-07-pt1-PgH9748_0002_91,CREC-2017-12-07-pt1-PgH9748_0002,20171207,D,0,immigrants,direct,I am very sure that we in the Progressive Caucus and we in the Democratic Caucus are going to do everything we can to fight for working people . for the most vulnerable among us . and to protect things like CHIP . the Childrens Health Insurance Program . to protect temporary protected status for [MASK] across the country . and to make sure we are passing a clean Dream Act .,0.0026794958394020796,4.39712566731032e-05,0.0001324206095887348,1.2325863281148486e-05,1.7603757441975176e-05,4.4396533667168114e-06,0.0005160666769370437,1.9071852875640616e-05
1110055735_109,1110055735,20090709,R,0,Soviet,nationality,We saw what happened in the [MASK] Union . when you ca nt pay your bills . you go broke and you cease to exist .,9.526427675154991e-06,4.962141701980727e-06,7.627144782418327e-08,2.8169094434815634e-07,1.003067063720664e-05,9.203182344208471e-06,3.3964490285143256e-05,1.084777210280663e-07
CREC-2011-03-29-pt1-PgH2029_0001_126,CREC-2011-03-29-pt1-PgH2029_0001,20110329,R,0,immigrants,direct,The people that came here . the legal [MASK] that came to the United States . came here with the vision of the American Dream .,0.0010438973549753428,6.371677955030464e-06,7.822811312507838e-06,9.259008947992697e-05,0.0009504177141934633,2.5228651793440804e-05,0.001311077969148755,1.642616552999243e-05
1110078317_432,1110078317,20090917,R,0,immigrants,direct,So we have 10 million people of [MASK] that do nt qualify .,0.00011916634684894234,0.0001213490977534093,0.00026269987574778497,6.061385647626594e-05,4.662325227400288e-05,1.0302438568032812e-05,0.00021964014740660787,0.00011406872363295406
CREC-2017-04-25-pt1-PgS2506_0008_126,CREC-2017-04-25-pt1-PgS2506_0008,20170425,D,0,immigrant,direct,It comes from our single parents working multiple jobs just to make sure our kids do nt go to school hungry ; it comes from the farmer in Illinois waking long before dawn and working long after dusk to help power and feed our Nation ; it comes from an [MASK] family willing to put everything on the line to give their kids a chance at a better life than their own ; it comes from the hard work and compassion . the sacrifice that Americans serving in our country in and out of the military demonstrate every single day .,0.002338239224627614,1.2216348750371253e-06,1.4539469702867791e-05,2.2110293684818316e-07,2.688872700673528e-05,2.106210388319596e-07,0.003505794797092676,6.77627667755587e-07
CREC-2015-07-23-pt1-PgH5461_0001_38,CREC-2015-07-23-pt1-PgH5461_0001,20150723,R,0,Spanish,nationality,And as one border patrolman had said . since he was Hispanic and he spoke better [MASK] than many of the people coming across . he would ask them the question they are required to ask about why did you come to America . and 90 percent of the time he said they would say to get away from gang violence .,2.0821335766640914e-08,2.40837785270287e-08,4.624577165657229e-09,4.572370571054307e-08,1.1423951562505863e-08,1.9423973540710904e-09,8.818653896014439e-08,3.0334049938574026e-08
1060203539_4,1060203539,20001030,R,0,immigrants,direct,But if we can not understand that . they should be able to understand one of the other issues . the major issue of contention between the Republicans and the other side of the aisle and the ClintonGore administration . and that is the ClintonGore administration is demanding that we stay here . and they are holding us hostage with the demand that we give a blanket amnesty to millions of illegal [MASK] .,2.619342558318749e-05,8.769383157414268e-07,1.0078520062961616e-06,1.3159208265278721e-06,1.059019609783718e-06,6.063944510970032e-07,1.9770232029259205e-05,1.235526497112005e-06
1060203539_4,1060203539,20001030,R,1,immigrants,direct,All of this budget talk . if one can not understand what is going on there . one should be able to understand that this administration . the ClintonGore administration . the other side of the aisle . want us . and we are refusing . to grant a blanket amnesty so that millions of more illegal [MASK] will . number one . be granted amnesty and eventually be eligible for government programs . which means millions of illegal immigrants who are now not eligible will be eligible for health care benefits . for education benefits .,1.0183801350649446e-05,3.207543159078341e-06,1.938057721417863e-06,1.911229901452316e-06,4.7580294904037146e-07,1.978863366502992e-07,4.982677273801528e-05,2.2850272216601297e-06
1060203539_4,1060203539,20001030,R,2,immigrants,direct,All of this budget talk . if one can not understand what is going on there . one should be able to understand that this administration . the ClintonGore administration . the other side of the aisle . want us . and we are refusing . to grant a blanket amnesty so that millions of more illegal immigrants will . number one . be granted amnesty and eventually be eligible for government programs . which means millions of illegal [MASK] who are now not eligible will be eligible for health care benefits . for education benefits .,3.965392807003809e-06,1.0629810276441276e-06,9.59630938268674e-07,7.63632385769597e-07,1.8063552431613061e-07,1.658991095609963e-07,2.2268031898420304e-05,8.461025231554231e-07
1060203539_4,1060203539,20001030,R,3,immigrants,direct,Here we are trying to give a modest . just a modest bit of tax relief to the American people . and that is outrageous . but it is not outrageous to bring millions of more illegal [MASK] into this country and make them eligible for government benefits .,4.9695634515956044e-05,1.8098126020049676e-05,1.312417589360848e-05,1.0638198091328377e-06,1.019387855194509e-05,2.512293349354877e-06,5.811958544654772e-05,2.6068264560308307e-06
CREC-2011-06-14-pt1-PgH4108-6_0208_32,CREC-2011-06-14-pt1-PgH4108-6_0208,20110614,D,0,immigrants,direct,So we get [MASK] to come in and do things .,0.00025948043912649155,2.9490547603927553e-05,6.7846431193174794e-06,1.5059403267514426e-05,0.0001709970529191196,2.6340754629927687e-05,0.0010249739279970527,3.429966454859823e-05
CREC-2011-06-14-pt1-PgH4108-6_0208_32,CREC-2011-06-14-pt1-PgH4108-6_0208,20110614,D,1,immigrants,direct,People do nt want [MASK] . then feed the children that you insisted that women have in this country .,0.001704673282802105,9.359326213598251e-05,0.00035618795664049685,3.736369399121031e-05,0.00010349813965149224,2.3328855604631826e-05,0.00040172383887693286,7.750173972453922e-05
CREC-2016-07-07-pt1-PgH4497_0214_9,CREC-2016-07-07-pt1-PgH4497_0214,20160707,D,0,English,nationality,But I can tell you that in the Hispanic / Latino community . when people sit around the dinner table and the issue of language comes up . it is not a plot against the [MASK] language .,0.00031082710484042764,5.181969299883349e-06,9.330930879514199e-06,3.5254033718956634e-05,7.340313459280878e-05,3.224386091460474e-06,0.00026153880753554404,2.7025298550142907e-05
CREC-2016-07-07-pt1-PgH4497_0214_9,CREC-2016-07-07-pt1-PgH4497_0214,20160707,D,1,Spanish,nationality,It is usually a conversation about how the children and the grandchildren no longer speak [MASK] ; they speak only English .,3.217264747945592e-07,1.2577572761074407e-07,2.2993634729573387e-07,4.093368488611304e-07,6.072369274079392e-07,8.996590850074426e-08,4.936707114211458e-07,2.007095361022948e-07
CREC-2016-07-07-pt1-PgH4497_0214_9,CREC-2016-07-07-pt1-PgH4497_0214,20160707,D,2,English,nationality,It is usually a conversation about how the children and the grandchildren no longer speak Spanish ; they speak only [MASK] .,3.197135640675697e-07,2.1425169904887298e-07,1.2132595372804644e-07,3.2669501592863526e-07,3.953229281705717e-07,3.5314707247380284e-07,7.786603646309231e-07,2.826638478836685e-07
CREC-2016-07-07-pt1-PgH4497_0214_9,CREC-2016-07-07-pt1-PgH4497_0214,20160707,D,3,English,nationality,Number two . this assimilation issue . do you really think that someone would leave all their small belongings behind . leave in many cases their wife and their children to come into this country undocumented-- assuming we are talking about undocumented people -- before they can find a way to bring the rest of the family . to not learn [MASK] . to purposely keep themselves away from immigrating into the American society ?,5.373672138375696e-06,2.3737076844554394e-05,1.932642044266686e-05,2.1985549665259896e-06,1.3548245988204144e-05,8.75477439876704e-07,3.5429416129773017e-06,6.434957413148368e-06
1010116311_15,1010116311,19900124,Unknown,0,immigrants,direct,There is considerable evidence to suggest that the American dream works best for new [MASK] that do nt even have family in our country . rich or poor .,9.649082494433969e-05,4.40641597378999e-05,4.401477053761482e-05,0.00011890837049577385,1.1832238669740036e-05,6.9691636781499255e-06,0.0015429654158651829,1.702657391433604e-05
